FirstName,LastName,ManagedCarePlan,SubNetwork,NPI,Taxonomy,MCNAProviderGroup,MCNAProviderType,LicensureType,PrimaryCare,Specialist,SeesChildren,Telehealth,BHIndicator,OSHPD_ID
JUSTIN,POULOS,L.A. Care Health Plan,Kaiser Permanente,1306552278,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
SAIMA,SHAHZAD,L.A. Care Health Plan,Kaiser Permanente,1306587654,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
DREW,CHENG,L.A. Care Health Plan,L.A. Care Health Plan,1306802541,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106190796
HADAR,LEVGUR-FIELDS,L.A. Care Health Plan,L.A. Care Health Plan,1306847181,208000000X,Pediatric Primary Care,Pediatric Primary Care,MD,Y,N,Only,No,,306198432
ROBERT,NARAGHI,L.A. Care Health Plan,L.A. Care Health Plan,1306950043,208800000X,Non-ANC Provider Type,Other,MD,N,Y,Both,Both,,106190323
RAGUI,SEDEEK,L.A. Care Health Plan,L.A. Care Health Plan,1306993571,207W00000X,Adult Core Specialist,Ophthalmology,MD,N,Y,Both,No,,106190400
MARTIN,MARTIN,L.A. Care Health Plan,L.A. Care Health Plan,1053424325,2080P0206X,Pediatric Core Specialist,Gastroenterology,MD,N,Y,Only,No,,306014231
WILBERT,JORDAN,L.A. Care Health Plan,L.A. Care Health Plan,1053474783,207RI0200X,Adult Core Specialist,HIV/AIDS/Infectious Disease,MD,N,Y,Both,No,,106190630
JAY,HILL,L.A. Care Health Plan,Kaiser Permanente,1053526590,208000000X,Pediatric Primary Care,Pediatric Primary Care,MD,N,Y,Only,No,,106301188
ALLISON,SARMIENTO,L.A. Care Health Plan,Kaiser Permanente,1033641741,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
MARINA,TSISIN,Kern Family Health Care,Kaiser Permanente,1710039193,367500000X,Non-ANC Provider Type,Other,OTH,N,N,No,No,,106191228
CHRISTIAN,MALOSCHIK,Kern Family Health Care,Kaiser Permanente,1710214051,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
KADE,NGUYEN,Kern Family Health Care,Kaiser Permanente,1710458138,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
WENDY JACQUELIN,VELAZQUEZ ALDAMA,L.A. Care Health Plan,Kaiser Permanente,1003542036,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
RAYMOND,GRITTON,L.A. Care Health Plan,L.A. Care Health Plan,1003934043,208100000X,Adult Core Specialist,Physical Medicine & Rehabilitation,MD,N,Y,Both,Both,,106190400
DANIEL,DEA,L.A. Care Health Plan,L.A. Care Health Plan,1013005503,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,Both,,106190758
CHRISTINA,LEON,Kern Family Health Care,Kaiser Permanente,1609564459,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
CATHERINE,VOJTUS,Kern Family Health Care,Kaiser Permanente,1922208883,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
CHASIKYA,RAWLS,Kern Family Health Care,Kaiser Permanente,1922525922,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
PAMELA,RON,Kern Family Health Care,Kaiser Permanente,1922644871,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,106434032
MARIE,DALKAS-BANIS,Kern Family Health Care,Kaiser Permanente,1922748979,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
VICKEN,AHARONIAN,Kern Family Health Care,Kaiser Permanente,1265591820,207RI0011X,Adult Core Specialist,Cardiology/Interventional Cardiology,MD,N,Y,No,No,,106191228
ANNIE,ZHOU,Kern Family Health Care,Kaiser Permanente,1275199036,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
SIERRA,SOTO,Kern Family Health Care,Kaiser Permanente,1275228959,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
JUDITH,CRUZ,Kern Family Health Care,Kaiser Permanente,1275271116,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
NICHOLAS,DEUTSCH,Kern Family Health Care,Kaiser Permanente,1275604167,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
DIANNE,LIPP,Kern Family Health Care,Kaiser Permanente,1275731150,225X00000X,Non-ANC Provider Type,Other,OTH,N,N,No,No,,106191228
LIDIA,BONILLA,Kern Family Health Care,Kaiser Permanente,1124621347,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
MEGHA,PATEL,L.A. Care Health Plan,L.A. Care Health Plan,1053842781,207V00000X,OB/GYN Primary and Specialty Care,Obstetrics & Gynecology,MD,N,Y,No,No,,106190470
BETSY,SANCHEZ,L.A. Care Health Plan,Kaiser Permanente,1063083970,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
MOHAMMAD,NAZARI,Kern Family Health Care,Kaiser Permanente,1437237930,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
JUSTIN,LAUBACH,Kern Family Health Care,Kaiser Permanente,1437326691,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106410782
MICHAEL,CHURCHIN,Kern Family Health Care,Kaiser Permanente,1437350329,367500000X,Non-ANC Provider Type,Other,OTH,N,N,No,No,,106301188
ANTHONY,RAZOOKY,Kern Family Health Care,Kaiser Permanente,1033839246,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
SULLEYKA,ARNAUT,Kern Family Health Care,Kaiser Permanente,1033893003,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
WENDDY,MENDOZA MARTINEZ,Kern Family Health Care,Kaiser Permanente,1043930282,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
EMILY,SALAZAR -DIVAS,Kern Family Health Care,Kaiser Permanente,1053095109,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
BRIAN,MOON-CLARK,Kern Family Health Care,Kaiser Permanente,1245929116,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
SHEA,KILTY,Kern Family Health Care,Kaiser Permanente,1255012266,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
ILONA,JUAN,Kern Family Health Care,Kaiser Permanente,1255721593,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106410782
AMANDA,LEDEZMA,Kern Family Health Care,Kaiser Permanente,1255813366,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
ASIT,VORA,Kern Family Health Care,Kaiser Permanente,1497781561,208000000X,Pediatric Primary Care,Pediatric Primary Care,MD,N,Y,Only,No,,106191228
JAMES,BAEK,Kern Family Health Care,Kaiser Permanente,1699401604,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
RONALD,LUU,Kern Family Health Care,Kaiser Permanente,1841725413,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
JESSE,BULLOCK,Kern Family Health Care,Kaiser Permanente,1841975414,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
SOMJOT,BRAR,L.A. Care Health Plan,Kaiser Permanente,1013076751,207RI0011X,Adult Core Specialist,Cardiology/Interventional Cardiology,MD,N,Y,No,No,,106191228
MARK,SENDER,L.A. Care Health Plan,L.A. Care Health Plan,1013097534,208800000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106190280
NICHOLAS,TOSCANO,Kern Family Health Care,Kaiser Permanente,1548953763,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
ISAIAH,TENNELL,Kern Family Health Care,Kaiser Permanente,1548966807,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
RAJALAXMI,NARASIMHAN,Kern Family Health Care,Kaiser Permanente,1558432468,207LP3000X,Non-ANC Provider Type,Other,MD,N,Y,Both,Both,,106301188
CITLAY,GARCIA,Kern Family Health Care,Kaiser Permanente,1255048385,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
JASON,HARTIS,Kern Family Health Care,Kaiser Permanente,1467615633,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
ANDREA,CHAPMAN,Kern Family Health Care,Kaiser Permanente,1477121689,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
FRANCES,HETHERINGTON,Kern Family Health Care,Kaiser Permanente,1487019972,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
MARIET,ASADOORIAN,Kern Family Health Care,Kaiser Permanente,1932545258,2085B0100X,Ancillary Provider,MRI Provider,MD,N,Y,No,No,,106191228
JENNIFER,GIRON,Kern Family Health Care,Kaiser Permanente,1932773843,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
JOCELYN,SILLAS,Kern Family Health Care,Kaiser Permanente,1932798774,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
EMILY,ROMERO,Kern Family Health Care,Kaiser Permanente,1932889474,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
BRIZA,PATINO,Kern Family Health Care,Kaiser Permanente,1932899416,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
CHRISTINA,FISHER,Kern Family Health Care,Kaiser Permanente,1942377700,367500000X,Non-ANC Provider Type,Other,OTH,N,N,No,No,,106191228
EUNICE,HAGEN,Kern Family Health Care,Kaiser Permanente,1942442603,2080N0001X,Pediatric Primary Care,Pediatric Primary Care,MD,N,Y,Only,No,,106191228
VAHID,MAHABADI,L.A. Care Health Plan,L.A. Care Health Plan,1144412453,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106190198
KIRSTEN,JENSEN,L.A. Care Health Plan,L.A. Care Health Plan,1144470618,207V00000X,OB/GYN Primary and Specialty Care,Obstetrics & Gynecology,MD,N,Y,No,No,,106190796
STEVEN,HSU,L.A. Care Health Plan,L.A. Care Health Plan,1144547696,208100000X,Adult Core Specialist,Physical Medicine & Rehabilitation,MD,N,Y,No,No,,106190400
DANIEL,DICHTER,L.A. Care Health Plan,L.A. Care Health Plan,1144634023,208M00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106190796
SUMERA,CHAGGAN,L.A. Care Health Plan,L.A. Care Health Plan,1144702887,363A00000X,Non-Physician Medical Practitioner,Physician Assistant,MD,N,Y,No,No,,306197559
PEJMAN,KORDBACHEH,L.A. Care Health Plan,Kaiser Permanente,1144885948,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
RANDY,OPPENHEIMER,L.A. Care Health Plan,L.A. Care Health Plan,1083633796,207Y00000X,Adult Core Specialist,ENT/Otolaryngology,MD,N,Y,Both,No,,106190878
JESUS,GUTIERREZ,L.A. Care Health Plan,L.A. Care Health Plan,1083643456,207Q00000X,Adult Primary Care,Adult Primary Care,MD,Y,N,No,No,,306197827
CELESTE,ORTIZ,Kern Family Health Care,Kaiser Permanente,1437887270,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
BERNADETTE,KOHAN,Kern Family Health Care,Kaiser Permanente,1447962527,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
KIMBERLY,MEJIA,Kern Family Health Care,Kaiser Permanente,1457013724,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,106434032
TONY,CHOI,Kern Family Health Care,Kaiser Permanente,1457388308,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
JUSTINE,TUNQUE,Kern Family Health Care,Kaiser Permanente,1457853525,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
GINA,NGUYEN,Kern Family Health Care,Kaiser Permanente,1942960075,367500000X,Non-ANC Provider Type,Other,OTH,N,N,No,No,,106301188
THOMAS,MCCARRY,Kern Family Health Care,Kaiser Permanente,1942922133,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
FAHAD,PARKER,Kern Family Health Care,Kaiser Permanente,1942968813,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
LILLIAN,EVANS,Kern Family Health Care,Kaiser Permanente,1235825043,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
LEXIE,GUERRERO,Kern Family Health Care,Kaiser Permanente,1235819855,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
PHILIP,WANG,Kern Family Health Care,Kaiser Permanente,1245383876,171100000X,Non-ANC Provider Type,Other,OTH,N,N,Both,No,,406191776
YOUN ME,RHEE,Kern Family Health Care,Kaiser Permanente,1245675263,171100000X,Non-ANC Provider Type,Other,OTH,N,N,Both,No,,306196123
JOSHUA,GLOVER,Kern Family Health Care,Kaiser Permanente,1245701259,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
DEAN,ANSELMO,L.A. Care Health Plan,L.A. Care Health Plan,1083820716,208000000X,Pediatric Primary Care,Pediatric Primary Care,MD,N,Y,Only,Both,,106190680
CONNIE,RHEE,L.A. Care Health Plan,L.A. Care Health Plan,1083835276,207RN0300X,Adult Core Specialist,Nephrology,MD,N,Y,No,No,,106190796
ANKUR,GUPTA,L.A. Care Health Plan,L.A. Care Health Plan,1083854582,2086S0129X,Adult Core Specialist,General Surgery,MD,N,Y,No,No,,106196168
SYLVIA,SHAW,L.A. Care Health Plan,L.A. Care Health Plan,1093726663,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,Both,No,,106191306
ASHOK,SUNDERRAJ,L.A. Care Health Plan,L.A. Care Health Plan,1093744070,207RN0300X,Adult Core Specialist,Nephrology,MD,N,Y,No,No,,106190400
FANNY,CONTRERAS,Kern Family Health Care,Kaiser Permanente,1467016048,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
ANURADHA,DEVABHAKTUNI,L.A. Care Health Plan,L.A. Care Health Plan,1033452123,207V00000X,OB/GYN Primary and Specialty Care,Obstetrics & Gynecology,MD,N,Y,No,No,,106190796
EMILIANA,GONZALEZ,Kern Family Health Care,Kaiser Permanente,1669121273,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
CHRISTIAN,ROBLEDO CANEZ,Kern Family Health Care,Kaiser Permanente,1134583354,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
ESPERANZA,RAZO,Kern Family Health Care,Kaiser Permanente,1134705098,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
MICHAEL,RHODES,Kern Family Health Care,Kaiser Permanente,1134830797,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
DIANNA,ESPINOZA,Kern Family Health Care,Kaiser Permanente,1134844301,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
DERICK,TSAOI,L.A. Care Health Plan,Kaiser Permanente,1043708639,207RP1001X,Adult Core Specialist,Pulmonology,MD,N,Y,No,No,,106191228
EDEN,HUBBARD,L.A. Care Health Plan,Kaiser Permanente,1043915622,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
WENDDY,MENDOZA MARTINEZ,L.A. Care Health Plan,Kaiser Permanente,1043930282,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
DIPTI,DOSHI,L.A. Care Health Plan,L.A. Care Health Plan,1053325761,207RR0500X,Non-ANC Provider Type,Other,MD,N,Y,Both,Both,,106196168
TRANG,THAM,Kern Family Health Care,Kaiser Permanente,1366601999,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
DANIEL,KAHSAI,Kern Family Health Care,Kaiser Permanente,1376588624,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106191228
CATRINA,LLOYD-RODRIGUEZ,Kern Family Health Care,Kaiser Permanente,1386341980,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
MEREDITH,LEWIS,Kern Family Health Care,Kaiser Permanente,1588924260,2085B0100X,Ancillary Provider,MRI Provider,MD,N,Y,No,No,,106191228
ALEX,LI,Kern Family Health Care,Kaiser Permanente,1144857038,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106410782
TERESA,BAYANI,Kern Family Health Care,Kaiser Permanente,1144902834,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
MARIO,RAMIREZ,Kern Family Health Care,Kaiser Permanente,1144942145,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
NOELLE,SLOAT,Kern Family Health Care,Kaiser Permanente,1326623141,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
CARLOS,CARDOSO,Kern Family Health Care,Kaiser Permanente,1821787607,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
RODOLFO,VILLICANA,Kern Family Health Care,Kaiser Permanente,1831258573,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
COURTNEY,CARTER,Kern Family Health Care,Kaiser Permanente,1831564558,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
SYDNEY,BARRIOS,Kern Family Health Care,Kaiser Permanente,1831816586,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
CASSONDRA,LEDEZMA,L.A. Care Health Plan,Kaiser Permanente,1013487636,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
MAIE,ST JOHN,L.A. Care Health Plan,L.A. Care Health Plan,1023029162,207Y00000X,Adult Core Specialist,ENT/Otolaryngology,MD,N,Y,Both,No,,106190796
JENIKA,KARNIK,Kern Family Health Care,Kaiser Permanente,1518476142,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
JAN,GRUBER,Kern Family Health Care,Kaiser Permanente,1770654600,207LP3000X,Non-ANC Provider Type,Other,MD,N,Y,Only,No,,106191228
GUANGQIANG,GAO,L.A. Care Health Plan,L.A. Care Health Plan,1124322086,208G00000X,Adult Core Specialist,General Surgery,MD,N,Y,Both,No,,106190630
PAULA,CAMPOS CORONA,Kern Family Health Care,Kaiser Permanente,1558956615,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
YARA,SARAH,Kern Family Health Care,Kaiser Permanente,1558980276,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
JAMES,TRUONG,Kern Family Health Care,Kaiser Permanente,1568521144,207P00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
MICHELLE,MEKPONGSATORN,Kern Family Health Care,Kaiser Permanente,1568720902,367500000X,Non-ANC Provider Type,Other,OTH,N,N,No,No,,106191228
YIN,ZHI,Kern Family Health Care,Kaiser Permanente,1578026118,225100000X,Ancillary Provider,Physical Therapist,OTH,N,N,No,No,,106191228
SEDIE,IRAHETA,Kern Family Health Care,Kaiser Permanente,1578148870,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
CHARLES,ALVAREZ,Kern Family Health Care,Kaiser Permanente,1578340865,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
HOWARD,YANG,Kern Family Health Care,Kaiser Permanente,1578702999,171100000X,Non-ANC Provider Type,Other,OTH,N,N,Both,No,,306196123
MONICA,DESHMUKH,L.A. Care Health Plan,L.A. Care Health Plan,1013120120,2085R0202X,Ancillary Provider,"Mammography Provider, MRI Provider",MD,N,Y,No,No,,106190198
BRIAN,KEEFER,Kern Family Health Care,Kaiser Permanente,1467624908,207L00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106410782
IVAN,GONZALEZ,Kern Family Health Care,Kaiser Permanente,1467953323,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
PAUL,CHEWNING,Kern Family Health Care,Kaiser Permanente,1477116598,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
ANABELLE,CALDERON,Kern Family Health Care,Kaiser Permanente,1487231692,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
EVA,ODEDE,Kern Family Health Care,Kaiser Permanente,1487376687,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
NATALIA,CABRERA,Kern Family Health Care,Kaiser Permanente,1689451890,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
MICHAEL,JAVAHERI,L.A. Care Health Plan,L.A. Care Health Plan,1124298575,207W00000X,Adult Core Specialist,Ophthalmology,MD,N,Y,Both,No,,106190522
MICHAEL,JAVAHERI,L.A. Care Health Plan,L.A. Care Health Plan,1124298575,207W00000X,Adult Core Specialist,Ophthalmology,MD,N,Y,Both,No,,106190382
LIDIA,BONILLA,L.A. Care Health Plan,Kaiser Permanente,1124621347,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,406564132
NATALIE,MENDOZA,L.A. Care Health Plan,Kaiser Permanente,1124737945,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
TUAN,NGO,L.A. Care Health Plan,L.A. Care Health Plan,1134110208,207RN0300X,Adult Core Specialist,Nephrology,MD,N,Y,Both,Both,,106190352
LEONARD,LIANG,L.A. Care Health Plan,L.A. Care Health Plan,1134131196,208800000X,Non-ANC Provider Type,Other,MD,N,Y,Both,Both,,106190352
EDWARD,GARON,L.A. Care Health Plan,L.A. Care Health Plan,1134153745,207RH0003X,Adult Core Specialist,Hematology,MD,N,Y,No,No,,106190796
PARVEZ,JESSANI,L.A. Care Health Plan,Kaiser Permanente,1134202849,207R00000X,Non-ANC Provider Type,Other,MD,N,Y,No,No,,106301188
VAHAN,CEPKINIAN,L.A. Care Health Plan,L.A. Care Health Plan,1134214091,207X00000X,Adult Core Specialist,Orthopedic Surgery,MD,N,Y,Both,Both,,106190323
ALYCIA,ABBOTT,Kern Family Health Care,Kaiser Permanente,1700538584,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,No,Paraprofessional,406564132
DEANDRA,DIAMSAY,Kern Family Health Care,Kaiser Permanente,1700571171,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
KIMBERLY,AGUIRRE,Kern Family Health Care,Kaiser Permanente,1700669587,106S00000X,Non-ANC Provider Type,Other,,N,N,Both,Both,Paraprofessional,106434032
