OSHPD_ID,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings
106430779,Acute Stroke Subarachnoid,6.0,21.0,19.2,As Expected
106430779,Heart Failure,5.0,429.0,1.0,Better
106430779,Acute Stroke Ischemic,8.0,367.0,2.0,Better
106430779,AAA Repair Endo Unrupture,,,,
106430779,AMI,19.0,279.0,5.9,As Expected
106430779,Acute Stroke,28.0,489.0,5.1,Better
106430779,Acute Stroke Hemorrhagic,14.0,101.0,13.7,As Expected
106430779,Carotid Endarterectomy,0.0,13.0,0.0,As Expected
106430779,GI Hemorrhage,7.0,187.0,2.7,As Expected
106430779,Hip Fracture,2.0,164.0,1.4,As Expected
106430779,PCI,7.0,237.0,3.1,As Expected
106430779,Pancreatic Resection,1.0,10.0,,As Expected
106430779,Isolated CABG Operative Mortality,3.0,52.0,4.622079,As Expected
106430837,Acute Stroke Ischemic,1.0,99.0,1.8,As Expected
106430837,AAA Repair Open Unrupture,,,,
106430837,PCI,4.0,139.0,2.7,As Expected
106430837,Carotid Endarterectomy,0.0,11.0,0.0,As Expected
106430837,AAA Repair Endo Unrupture,0.0,10.0,0.0,As Expected
106430837,AMI,10.0,174.0,5.0,As Expected
106430837,Acute Stroke,5.0,135.0,6.4,As Expected
106430837,Acute Stroke Hemorrhagic,3.0,33.0,15.5,As Expected
106430837,Acute Stroke Subarachnoid,1.0,3.0,85.0,As Expected
106430837,GI Hemorrhage,5.0,216.0,2.5,As Expected
106430837,Heart Failure,16.0,486.0,3.5,As Expected
106430837,Hip Fracture,0.0,74.0,0.0,As Expected
106430837,Pancreatic Resection,0.0,4.0,,As Expected
106430837,Pneumonia,30.0,351.0,8.4,As Expected
106430837,Isolated CABG Operative Mortality,1.0,36.0,2.38837,As Expected
106430883,Acute Stroke Subarachnoid,3.0,11.0,31.0,As Expected
106430883,AMI,5.0,142.0,4.0,As Expected
106430883,AAA Repair Endo Unrupture,0.0,5.0,0.0,As Expected
106430883,AAA Repair Open Unrupture,1.0,3.0,34.9,As Expected
106430883,Acute Stroke,17.0,263.0,9.8,As Expected
106430883,Acute Stroke Hemorrhagic,11.0,66.0,26.1,As Expected
106430883,Acute Stroke Ischemic,3.0,186.0,3.4,As Expected
106430883,Carotid Endarterectomy,0.0,14.0,0.0,As Expected
106430883,GI Hemorrhage,8.0,297.0,2.8,As Expected
106430883,Hip Fracture,0.0,59.0,0.0,As Expected
106430883,PCI,3.0,107.0,3.7,As Expected
106430883,Pancreatic Resection,0.0,13.0,0.0,As Expected
106430883,Isolated CABG Operative Mortality,0.0,42.0,0.0,As Expected
106430883,Pneumonia,20.0,317.0,8.0,As Expected
106430883,Heart Failure,14.0,602.0,2.8,As Expected
106430905,Hip Fracture,2.0,191.0,0.9,As Expected
106430905,AAA Repair Endo Unrupture,0.0,50.0,0.0,As Expected
106430905,AMI,19.0,261.0,5.6,As Expected
106430905,Acute Stroke,46.0,535.0,8.2,As Expected
106430905,Acute Stroke Hemorrhagic,10.0,123.0,13.0,As Expected
106430905,Acute Stroke Subarachnoid,8.0,56.0,30.4,As Expected
106430905,GI Hemorrhage,13.0,395.0,2.2,As Expected
106430905,Heart Failure,33.0,663.0,3.1,As Expected
106430905,Pancreatic Resection,3.0,193.0,2.3,As Expected
106430905,Pneumonia,37.0,501.0,5.7,As Expected
106430905,Isolated CABG Operative Mortality,3.0,158.0,2.377299,As Expected
106430905,PCI,9.0,200.0,3.2,As Expected
106430905,Carotid Endarterectomy,0.0,52.0,0.0,As Expected
106430905,AAA Repair Open Unrupture,1.0,4.0,56.9,As Expected
106430905,Acute Stroke Ischemic,28.0,356.0,5.0,As Expected
106431506,AAA Repair Endo Unrupture,0.0,5.0,0.0,As Expected
106431506,Acute Stroke Hemorrhagic,5.0,42.0,23.5,As Expected
106431506,Pneumonia,22.0,373.0,6.6,As Expected
106431506,Heart Failure,21.0,432.0,3.9,As Expected
106431506,AAA Repair Open Unrupture,0.0,3.0,0.0,As Expected
106431506,AMI,10.0,190.0,5.0,As Expected
106431506,Acute Stroke,11.0,254.0,7.9,As Expected
106431506,Acute Stroke Subarachnoid,2.0,8.0,24.8,As Expected
106431506,Carotid Endarterectomy,0.0,12.0,0.0,As Expected
106431506,GI Hemorrhage,3.0,224.0,2.1,As Expected
106431506,Hip Fracture,1.0,125.0,0.6,As Expected
106431506,PCI,6.0,137.0,3.5,As Expected
106431506,Pancreatic Resection,0.0,34.0,,As Expected
106431506,Acute Stroke Ischemic,4.0,204.0,3.3,As Expected
106431506,Elective PCI Mortality,0.0,10.0,0.0,As Expected
106431506,Elective PCI Stroke,0.0,10.0,0.0,As Expected
106431506,Elective PCI Emergency CABG,0.0,10.0,,As Expected
106434138,Acute Stroke Subarachnoid,,,,
106434138,AAA Repair Open Unrupture,,,,
106434138,Carotid Endarterectomy,,,,
106434138,PCI,,,,
106434138,Acute Stroke,0.0,66.0,0.0,As Expected
106434138,AAA Repair Endo Unrupture,,,,
106434138,AMI,1.0,12.0,2.3,As Expected
106434138,Acute Stroke Hemorrhagic,0.0,4.0,0.0,As Expected
106434138,Acute Stroke Ischemic,0.0,62.0,0.0,As Expected
106434138,GI Hemorrhage,1.0,91.0,1.4,As Expected
106434138,Heart Failure,2.0,133.0,2.1,As Expected
106434138,Hip Fracture,0.0,32.0,0.0,As Expected
106434138,Pancreatic Resection,,,,
106434138,Pneumonia,4.0,195.0,2.9,As Expected
106434153,Acute Stroke Hemorrhagic,11.0,50.0,36.4,Worse
106434153,AAA Repair Endo Unrupture,0.0,14.0,0.0,As Expected
106434153,Heart Failure,26.0,707.0,3.0,As Expected
106434153,Pneumonia,24.0,390.0,5.5,As Expected
106434153,Acute Stroke Ischemic,9.0,192.0,4.8,As Expected
106434153,AAA Repair Open Unrupture,,,,
106434153,AMI,34.0,649.0,6.1,As Expected
106434153,Acute Stroke,20.0,247.0,11.0,As Expected
106434153,Acute Stroke Subarachnoid,0.0,5.0,0.0,As Expected
106434153,Carotid Endarterectomy,0.0,11.0,0.0,As Expected
106434153,GI Hemorrhage,10.0,306.0,3.6,As Expected
106434153,Hip Fracture,4.0,156.0,2.3,As Expected
106434153,PCI,11.0,435.0,2.5,As Expected
106434153,Pancreatic Resection,,,,
106434153,Isolated CABG Operative Mortality,7.0,367.0,2.661924,As Expected
106440755,AMI,7.0,194.0,3.9,As Expected
106440755,Pancreatic Resection,,,,
106440755,Acute Stroke Subarachnoid,3.0,3.0,51.5,Worse
106440755,AAA Repair Endo Unrupture,0.0,10.0,0.0,As Expected
106440755,AAA Repair Open Unrupture,,,,
106440755,Acute Stroke,20.0,239.0,10.2,As Expected
106440755,Acute Stroke Hemorrhagic,6.0,58.0,14.5,As Expected
106440755,Acute Stroke Ischemic,11.0,178.0,7.3,As Expected
106440755,GI Hemorrhage,0.0,207.0,0.0,Better
106440755,Heart Failure,12.0,334.0,3.9,As Expected
106440755,Hip Fracture,2.0,136.0,1.8,As Expected
106440755,Pneumonia,9.0,275.0,4.3,As Expected
106440755,Isolated CABG Operative Mortality,1.0,46.0,2.593392,As Expected
106440755,PCI,6.0,180.0,3.6,As Expected
106440755,Carotid Endarterectomy,0.0,26.0,0.0,As Expected
106444013,AAA Repair Endo Unrupture,,,,
106444013,AAA Repair Open Unrupture,,,,
106444013,AMI,1.0,3.0,35.8,As Expected
106444013,Acute Stroke,3.0,53.0,6.9,As Expected
106444013,Acute Stroke Subarachnoid,,,,
106444013,Carotid Endarterectomy,,,,
106444013,GI Hemorrhage,3.0,72.0,5.3,As Expected
106444013,Hip Fracture,0.0,39.0,0.0,As Expected
106444013,PCI,,,,
106444013,Pancreatic Resection,,,,
106444013,Heart Failure,1.0,111.0,1.1,As Expected
106444013,Acute Stroke Ischemic,0.0,48.0,0.0,As Expected
106444013,Pneumonia,10.0,161.0,9.1,As Expected
106444013,Acute Stroke Hemorrhagic,2.0,4.0,27.1,As Expected
106450936,Heart Failure,0.0,5.0,0.0,As Expected
106450936,AAA Repair Endo Unrupture,,,,
106450936,Acute Stroke Hemorrhagic,,,,
106450936,PCI,,,,
106450936,Carotid Endarterectomy,,,,
106450936,AAA Repair Open Unrupture,,,,
106450936,AMI,,,,
106450936,Acute Stroke,,,,
106450936,Acute Stroke Ischemic,,,,
106450936,Acute Stroke Subarachnoid,,,,
106450936,GI Hemorrhage,,,,
106450936,Hip Fracture,,,,
106450936,Pancreatic Resection,,,,
106450936,Pneumonia,1.0,17.0,26.2,As Expected
106450940,Carotid Endarterectomy,0.0,27.0,0.0,As Expected
106450940,AMI,16.0,218.0,8.7,As Expected
106450940,Heart Failure,11.0,451.0,2.7,As Expected
106450940,Acute Stroke Ischemic,3.0,126.0,4.1,As Expected
106450940,AAA Repair Endo Unrupture,,,,
106450940,AAA Repair Open Unrupture,,,,
106450940,Acute Stroke,4.0,127.0,9.1,As Expected
106450940,Acute Stroke Hemorrhagic,,,,
106450940,Acute Stroke Subarachnoid,,,,
106450940,GI Hemorrhage,4.0,223.0,2.5,As Expected
106450940,Hip Fracture,0.0,75.0,0.0,As Expected
106450940,PCI,8.0,125.0,7.7,As Expected
106450940,Pancreatic Resection,,,,
106450940,Isolated CABG Operative Mortality,2.0,67.0,2.493183,As Expected
106450940,Pneumonia,31.0,400.0,7.9,As Expected
106450949,Acute Stroke Subarachnoid,5.0,18.0,23.3,As Expected
106450949,AMI,15.0,304.0,4.7,As Expected
106450949,Carotid Endarterectomy,0.0,32.0,0.0,As Expected
106450949,PCI,3.0,238.0,1.3,Better
106450949,AAA Repair Endo Unrupture,0.0,12.0,0.0,As Expected
106450949,AAA Repair Open Unrupture,,,,
106450949,Acute Stroke,69.0,490.0,14.8,Worse
106450949,Acute Stroke Hemorrhagic,21.0,78.0,26.9,As Expected
106450949,Acute Stroke Ischemic,43.0,394.0,10.5,Worse
106450949,GI Hemorrhage,9.0,264.0,3.9,As Expected
106450949,Heart Failure,26.0,354.0,6.0,Worse
106450949,Hip Fracture,7.0,179.0,3.6,As Expected
106450949,Pancreatic Resection,,,,
106450949,Pneumonia,47.0,465.0,10.1,Worse
106450949,Isolated CABG Operative Mortality,4.0,66.0,3.813301,As Expected
106470871,Carotid Endarterectomy,,,,
106470871,AAA Repair Endo Unrupture,,,,
106470871,AAA Repair Open Unrupture,,,,
106470871,Acute Stroke,1.0,14.0,10.6,As Expected
106470871,Acute Stroke Hemorrhagic,,,,
106470871,Acute Stroke Subarachnoid,,,,
106470871,GI Hemorrhage,0.0,13.0,0.0,As Expected
106470871,Hip Fracture,0.0,17.0,0.0,As Expected
106470871,PCI,,,,
106470871,Pancreatic Resection,,,,
106470871,Pneumonia,3.0,55.0,10.7,As Expected
106470871,Acute Stroke Ischemic,1.0,13.0,7.6,As Expected
106470871,Heart Failure,2.0,23.0,11.4,As Expected
106470871,AMI,,,,
106474007,AAA Repair Endo Unrupture,,,,
106474007,AAA Repair Open Unrupture,,,,
106474007,AMI,1.0,7.0,14.3,As Expected
106474007,Acute Stroke Hemorrhagic,,,,
106474007,Acute Stroke Subarachnoid,,,,
106474007,GI Hemorrhage,1.0,23.0,6.1,As Expected
106474007,Heart Failure,2.0,46.0,6.8,As Expected
106474007,Hip Fracture,0.0,29.0,0.0,As Expected
106474007,Pancreatic Resection,,,,
106474007,Pneumonia,2.0,70.0,5.2,As Expected
106474007,Carotid Endarterectomy,,,,
106474007,Acute Stroke,0.0,33.0,0.0,As Expected
106474007,PCI,,,,
106474007,Acute Stroke Ischemic,0.0,31.0,0.0,As Expected
106480989,AMI,8.0,257.0,3.7,As Expected
106480989,Heart Failure,19.0,351.0,4.6,As Expected
106480989,Carotid Endarterectomy,0.0,11.0,0.0,As Expected
106480989,Pneumonia,10.0,235.0,5.0,As Expected
106480989,Acute Stroke Ischemic,11.0,126.0,9.3,Worse
106480989,AAA Repair Endo Unrupture,0.0,13.0,0.0,As Expected
106480989,AAA Repair Open Unrupture,,,,
106480989,Acute Stroke,22.0,166.0,19.7,Worse
106480989,Acute Stroke Hemorrhagic,10.0,36.0,56.7,Worse
106480989,Acute Stroke Subarachnoid,1.0,4.0,56.9,As Expected
106480989,GI Hemorrhage,6.0,165.0,3.2,As Expected
106480989,Hip Fracture,2.0,103.0,1.8,As Expected
106480989,PCI,3.0,181.0,2.1,As Expected
106480989,Pancreatic Resection,,,,
106480989,Elective PCI Mortality,1.0,70.0,2.44,As Expected
106480989,Elective PCI Stroke,0.0,70.0,0.0,As Expected
106480989,Elective PCI Emergency CABG,0.0,70.0,,As Expected
106481094,AAA Repair Open Unrupture,,,,
106481094,Acute Stroke Ischemic,0.0,77.0,0.0,As Expected
106481094,PCI,,,,
106481094,Carotid Endarterectomy,,,,
106481094,AAA Repair Endo Unrupture,,,,
106481094,AMI,3.0,15.0,15.8,As Expected
106481094,Acute Stroke,0.0,83.0,0.0,As Expected
106481094,Acute Stroke Hemorrhagic,0.0,6.0,0.0,As Expected
106481094,Acute Stroke Subarachnoid,,,,
106481094,GI Hemorrhage,3.0,109.0,3.6,As Expected
106481094,Heart Failure,6.0,193.0,5.0,As Expected
106481094,Hip Fracture,1.0,27.0,5.6,As Expected
106481094,Pancreatic Resection,,,,
106481094,Pneumonia,3.0,152.0,2.7,As Expected
106481357,AAA Repair Open Unrupture,,,,
106481357,Hip Fracture,2.0,93.0,1.7,As Expected
106481357,Acute Stroke Ischemic,10.0,203.0,5.1,As Expected
106481357,Heart Failure,14.0,398.0,3.9,As Expected
106481357,AAA Repair Endo Unrupture,0.0,8.0,0.0,As Expected
106481357,AMI,19.0,252.0,7.5,As Expected
106481357,Acute Stroke,24.0,248.0,10.4,As Expected
106481357,Acute Stroke Hemorrhagic,14.0,42.0,28.8,As Expected
106481357,Acute Stroke Subarachnoid,0.0,3.0,0.0,As Expected
106481357,Carotid Endarterectomy,0.0,10.0,0.0,As Expected
106481357,GI Hemorrhage,12.0,214.0,5.7,Worse
106481357,PCI,15.0,185.0,8.0,Worse
106481357,Pancreatic Resection,,,,
106481357,Isolated CABG Operative Mortality,4.0,76.0,6.676118,As Expected
106481357,Pneumonia,36.0,556.0,7.2,As Expected
106484044,AAA Repair Open Unrupture,,,,
106484044,AMI,3.0,40.0,5.2,As Expected
106484044,Acute Stroke,15.0,143.0,11.2,As Expected
106484044,Acute Stroke Ischemic,6.0,92.0,7.0,As Expected
106484044,Acute Stroke Subarachnoid,,,,
106484044,GI Hemorrhage,4.0,116.0,2.4,As Expected
106484044,Heart Failure,19.0,255.0,7.0,Worse
106484044,Hip Fracture,2.0,86.0,2.2,As Expected
106484044,Pancreatic Resection,,,,
106484044,Pneumonia,13.0,209.0,8.4,As Expected
106484044,PCI,,,,
106484044,Carotid Endarterectomy,,,,
106484044,Acute Stroke Hemorrhagic,9.0,51.0,24.5,As Expected
106484044,AAA Repair Endo Unrupture,,,,
106490964,Acute Stroke Hemorrhagic,,,,
106490964,AAA Repair Endo Unrupture,,,,
106490964,Heart Failure,0.0,20.0,0.0,As Expected
106490964,Pneumonia,4.0,51.0,11.8,As Expected
106490964,AAA Repair Open Unrupture,,,,
106490964,AMI,,,,
106490964,Acute Stroke,2.0,15.0,53.1,As Expected
106490964,Acute Stroke Subarachnoid,,,,
106490964,Carotid Endarterectomy,,,,
106490964,GI Hemorrhage,0.0,3.0,0.0,As Expected
106490964,Hip Fracture,0.0,10.0,0.0,As Expected
106490964,PCI,,,,
106490964,Pancreatic Resection,,,,
106490964,Acute Stroke Ischemic,2.0,14.0,39.6,Worse
106491001,Acute Stroke Subarachnoid,,,,
106491001,AMI,2.0,5.0,15.7,As Expected
106491001,Carotid Endarterectomy,,,,
106491001,PCI,,,,
106491001,AAA Repair Endo Unrupture,,,,
106491001,AAA Repair Open Unrupture,,,,
106491001,Acute Stroke,4.0,29.0,23.2,As Expected
106491001,Acute Stroke Hemorrhagic,,,,
106491001,Acute Stroke Ischemic,3.0,27.0,11.1,As Expected
106491001,GI Hemorrhage,1.0,7.0,11.6,As Expected
106491001,Heart Failure,2.0,81.0,2.5,As Expected
106491001,Hip Fracture,1.0,36.0,2.7,As Expected
106491001,Pancreatic Resection,,,,
106491001,Pneumonia,7.0,93.0,9.4,As Expected
106491064,Acute Stroke Ischemic,19.0,237.0,6.8,As Expected
106491064,AAA Repair Open Unrupture,,,,
106491064,Pneumonia,36.0,356.0,11.5,Worse
106491064,Heart Failure,23.0,406.0,5.5,Worse
106491064,AAA Repair Endo Unrupture,0.0,9.0,0.0,As Expected
106491064,AMI,19.0,317.0,7.2,As Expected
106491064,Acute Stroke,39.0,331.0,11.9,Worse
106491064,Acute Stroke Hemorrhagic,19.0,85.0,28.4,As Expected
106491064,Acute Stroke Subarachnoid,1.0,9.0,18.4,As Expected
106491064,Carotid Endarterectomy,0.0,9.0,0.0,As Expected
106491064,GI Hemorrhage,10.0,285.0,3.9,As Expected
106491064,Hip Fracture,2.0,157.0,1.3,As Expected
106491064,PCI,10.0,208.0,4.7,As Expected
106491064,Pancreatic Resection,,,,
106491064,Isolated CABG Operative Mortality,1.0,71.0,1.256691,As Expected
106491076,Acute Stroke,0.0,17.0,0.0,As Expected
106491076,AAA Repair Open Unrupture,,,,
106491076,AMI,,,,
106491076,Acute Stroke Hemorrhagic,,,,
106491076,Acute Stroke Subarachnoid,,,,
106491076,GI Hemorrhage,0.0,5.0,0.0,As Expected
106491076,Heart Failure,1.0,30.0,1.5,As Expected
106491076,Hip Fracture,0.0,30.0,0.0,As Expected
106491076,Pancreatic Resection,,,,
106491076,Pneumonia,2.0,30.0,5.8,As Expected
106491076,PCI,,,,
106491076,Carotid Endarterectomy,,,,
106491076,Acute Stroke Ischemic,0.0,17.0,0.0,As Expected
106491076,AAA Repair Endo Unrupture,,,,
106491338,Acute Stroke,,,,
106491338,AAA Repair Endo Unrupture,,,,
106491338,AAA Repair Open Unrupture,,,,
106491338,AMI,,,,
106491338,Acute Stroke Hemorrhagic,,,,
106491338,Acute Stroke Subarachnoid,,,,
106491338,Carotid Endarterectomy,,,,
106491338,Hip Fracture,,,,
106491338,PCI,,,,
106491338,Pancreatic Resection,,,,
106491338,Heart Failure,,,,
106491338,Pneumonia,2.0,4.0,12.8,As Expected
106491338,Acute Stroke Ischemic,,,,
106491338,GI Hemorrhage,,,,
106494019,GI Hemorrhage,3.0,235.0,1.9,As Expected
106494019,Acute Stroke,15.0,172.0,12.9,As Expected
106494019,Carotid Endarterectomy,0.0,18.0,0.0,As Expected
106494019,PCI,,,,
106494019,AAA Repair Endo Unrupture,0.0,12.0,0.0,As Expected
106494019,AAA Repair Open Unrupture,,,,
106494019,AMI,4.0,56.0,7.6,As Expected
106494019,Acute Stroke Hemorrhagic,7.0,33.0,37.9,As Expected
106494019,Acute Stroke Ischemic,7.0,134.0,6.3,As Expected
106494019,Acute Stroke Subarachnoid,1.0,5.0,23.0,As Expected
106494019,Heart Failure,7.0,329.0,2.1,As Expected
106494019,Hip Fracture,1.0,152.0,0.7,As Expected
106494019,Pancreatic Resection,,,,
106494019,Pneumonia,10.0,359.0,3.6,As Expected
106494106,Acute Stroke Ischemic,5.0,90.0,7.0,As Expected
106494106,AAA Repair Open Unrupture,,,,
106494106,Acute Stroke Subarachnoid,,,,
106494106,Heart Failure,4.0,189.0,2.2,As Expected
106494106,Pneumonia,8.0,143.0,7.6,As Expected
106494106,AAA Repair Endo Unrupture,,,,
106494106,AMI,7.0,193.0,3.8,As Expected
106494106,Acute Stroke,7.0,97.0,11.2,As Expected
106494106,Acute Stroke Hemorrhagic,1.0,5.0,19.6,As Expected
106494106,Carotid Endarterectomy,,,,
106494106,GI Hemorrhage,5.0,179.0,3.0,As Expected
106494106,Hip Fracture,1.0,59.0,2.4,As Expected
106494106,PCI,4.0,139.0,2.8,As Expected
106494106,Pancreatic Resection,,,,
106494106,Isolated CABG Operative Mortality,0.0,11.0,0.0,As Expected
106500852,AAA Repair Open Unrupture,0.0,3.0,0.0,As Expected
106500852,Acute Stroke Ischemic,40.0,567.0,4.1,As Expected
106500852,Carotid Endarterectomy,2.0,83.0,3.2,Worse
106500852,PCI,21.0,294.0,7.2,Worse
106500852,AAA Repair Endo Unrupture,0.0,18.0,0.0,As Expected
106500852,AMI,43.0,460.0,7.4,As Expected
106500852,Acute Stroke,87.0,806.0,7.0,Better
106500852,Acute Stroke Hemorrhagic,37.0,181.0,17.0,As Expected
106500852,Acute Stroke Subarachnoid,10.0,58.0,13.8,Better
106500852,GI Hemorrhage,9.0,392.0,2.4,As Expected
106500852,Heart Failure,35.0,701.0,4.9,Worse
106500852,Hip Fracture,2.0,160.0,1.4,As Expected
106500852,Pancreatic Resection,0.0,6.0,0.0,As Expected
106500852,Pneumonia,57.0,721.0,8.3,Worse
106500852,Isolated CABG Operative Mortality,10.0,208.0,3.265037,As Expected
106500867,AAA Repair Endo Unrupture,,,,
106500867,AAA Repair Open Unrupture,,,,
106500867,AMI,15.0,356.0,4.2,As Expected
106500867,Acute Stroke,4.0,65.0,7.2,As Expected
106500867,Acute Stroke Subarachnoid,,,,
106500867,Carotid Endarterectomy,,,,
106500867,GI Hemorrhage,2.0,159.0,2.0,As Expected
106500867,PCI,6.0,257.0,2.2,As Expected
106500867,Pancreatic Resection,,,,
106500867,Acute Stroke Ischemic,1.0,59.0,1.5,As Expected
106500867,Pneumonia,33.0,532.0,6.7,As Expected
106500867,Heart Failure,12.0,450.0,2.7,As Expected
106500867,Elective PCI Mortality,0.0,94.0,0.0,As Expected
106500867,Elective PCI Stroke,0.0,94.0,0.0,As Expected
106500867,Elective PCI Emergency CABG,0.0,94.0,,As Expected
106500867,Acute Stroke Hemorrhagic,3.0,6.0,40.0,As Expected
106500867,Hip Fracture,0.0,53.0,0.0,As Expected
106500939,GI Hemorrhage,12.0,520.0,2.7,As Expected
106500939,Acute Stroke,20.0,381.0,6.4,As Expected
106500939,AAA Repair Endo Unrupture,0.0,9.0,0.0,As Expected
106500939,AAA Repair Open Unrupture,0.0,3.0,0.0,As Expected
106500939,AMI,30.0,314.0,7.6,As Expected
106500939,Acute Stroke Hemorrhagic,13.0,90.0,16.8,As Expected
106500939,Acute Stroke Ischemic,6.0,289.0,2.8,As Expected
106500939,Acute Stroke Subarachnoid,,,,
106500939,Heart Failure,21.0,754.0,2.8,As Expected
106500939,Hip Fracture,2.0,200.0,1.1,As Expected
106500939,Pancreatic Resection,2.0,12.0,,As Expected
106500939,Pneumonia,34.0,536.0,9.1,Worse
106500939,Isolated CABG Operative Mortality,8.0,117.0,8.386921,Worse
106500939,Carotid Endarterectomy,0.0,70.0,0.0,As Expected
106500939,PCI,10.0,287.0,3.3,As Expected
106500967,AMI,,,,
106500967,Pneumonia,5.0,71.0,15.2,As Expected
106500967,Acute Stroke Ischemic,0.0,12.0,0.0,As Expected
106500967,Heart Failure,0.0,34.0,0.0,As Expected
106500967,AAA Repair Endo Unrupture,,,,
106500967,AAA Repair Open Unrupture,,,,
106500967,Acute Stroke,0.0,12.0,0.0,As Expected
106500967,Acute Stroke Hemorrhagic,,,,
106500967,Acute Stroke Subarachnoid,,,,
106500967,Carotid Endarterectomy,,,,
106500967,GI Hemorrhage,1.0,4.0,13.0,As Expected
106500967,Hip Fracture,,,,
106500967,PCI,,,,
106500967,Pancreatic Resection,,,,
106521041,AAA Repair Open Unrupture,,,,
106521041,Acute Stroke Ischemic,1.0,57.0,2.1,As Expected
106521041,Carotid Endarterectomy,,,,
106521041,PCI,,,,
106521041,AAA Repair Endo Unrupture,,,,
106521041,AMI,2.0,8.0,14.9,As Expected
106521041,Acute Stroke,1.0,60.0,3.1,As Expected
106521041,Acute Stroke Hemorrhagic,0.0,3.0,0.0,As Expected
106521041,Acute Stroke Subarachnoid,,,,
106521041,GI Hemorrhage,2.0,46.0,7.8,As Expected
106521041,Heart Failure,7.0,135.0,5.3,As Expected
106521041,Hip Fracture,0.0,51.0,0.0,As Expected
106521041,Pancreatic Resection,,,,
106521041,Pneumonia,5.0,134.0,5.7,As Expected
106531059,AMI,,,,
106531059,Acute Stroke Ischemic,1.0,4.0,28.9,As Expected
106531059,Pneumonia,0.0,14.0,0.0,As Expected
106531059,AAA Repair Endo Unrupture,,,,
106531059,AAA Repair Open Unrupture,,,,
106531059,Acute Stroke,1.0,4.0,51.4,As Expected
106531059,Acute Stroke Hemorrhagic,,,,
106531059,Acute Stroke Subarachnoid,,,,
106531059,Carotid Endarterectomy,,,,
106531059,GI Hemorrhage,,,,
106531059,Hip Fracture,,,,
106531059,PCI,,,,
106531059,Pancreatic Resection,,,,
106531059,Heart Failure,,,,
106540734,AAA Repair Endo Unrupture,0.0,15.0,0.0,As Expected
106540734,AAA Repair Open Unrupture,,,,
106540734,AMI,39.0,482.0,8.2,Worse
106540734,Acute Stroke,30.0,462.0,9.0,As Expected
106540734,Acute Stroke Ischemic,11.0,368.0,4.5,As Expected
