,PROVIDER TAXONOMY CODE,MEDICARE PROVIDER/SUPPLIER TYPE DESCRIPTION,"PROVIDER TAXONOMY DESCRIPTION:  TYPE, CLASSIFICATION, SPECIALIZATION",MEDICARE SPECIALTY CODE
15910,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15911,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15912,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15913,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15914,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15915,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15916,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15917,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15918,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15919,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15920,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15921,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15922,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15923,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15924,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15925,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15926,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15927,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15928,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15929,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15930,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15931,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15932,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15933,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15934,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15935,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15936,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15937,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15938,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15939,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15940,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15941,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15942,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15943,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15944,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15945,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15946,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15947,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15948,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15949,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15950,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15951,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15952,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15953,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15954,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15955,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15956,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15957,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15958,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15959,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15960,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15961,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15962,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15963,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15964,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15965,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15966,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15967,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15968,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15969,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15970,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15971,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15972,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15973,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15974,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15975,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15976,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15977,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15978,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15979,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15980,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15981,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15982,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15983,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15984,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15985,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15986,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15987,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15988,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15989,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15990,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15991,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15992,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15993,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15994,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15995,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15996,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15997,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15998,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
15999,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16000,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16001,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16002,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16003,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16004,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16005,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16006,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16007,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16008,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16009,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16010,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16011,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16012,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16013,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16014,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16015,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16016,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16017,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16018,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16019,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16020,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16021,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16022,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16023,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16024,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16025,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16026,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16027,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16028,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16029,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16030,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16031,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16032,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16033,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16034,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16035,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16036,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16037,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16038,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16039,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16040,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16041,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16042,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16043,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16044,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16045,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16046,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16047,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16048,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16049,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16050,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16051,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16052,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16053,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16054,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16055,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16056,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16057,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16058,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16059,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16060,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16061,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16062,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16063,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16064,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
16065,207P00000X,Physician/Emergency Medicine,Allopathic & Osteopathic Physicians/Emergency Medicine,93
